billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
74176,CT of abdomen and pelvis without dye,72,121.25,141.36,169.45,224.46,1467.0,1345.75,83.1,289.76,339.98,141.36,542.45
74177,CT scan of abdomen and pelvis with contrast,75,202.48,239.76,249.49,328.76,1467.0,1264.52,89.0,391.69,328.85,236.9,790.94
74178,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions",74,212.12,268.49,284.44,368.06,1467.0,1254.88,99.57,425.62,326.32,268.49,848.47
74181,MRI of abdomen without dye,74,129.01,153.28,211.87,470.1,1913.0,1783.99,316.82,390.24,442.9,153.28,672.65
74183,MRI of abdomen without and with dye,80,202.48,266.44,289.26,670.98,1913.0,1710.52,404.54,523.81,437.78,266.44,1006.57
743,Uterine and adnexa procedures for non-malignancy,37,4721.0,5358.0,6863.0,12154.52,27370.91,22649.91,6796.52,9425.2,6195.28,4721.0,13985.19
76000,"Flouroscopy, or x-ray ""movie"" that takes less than an hour",108,27.24,31.6,45.06,282.2,761.47,734.23,250.6,181.62,230.26,31.6,677.17
76512,Ultrasound of the eye,85,30.1,35.41,71.14,176.21,479.0,448.9,140.8,132.59,137.21,35.41,349.61
76514,A diagnostic procedure that allows a provider to see the organs and other structures in the abdomen,86,7.09,12.02,12.42,26.61,479.0,471.91,14.58,47.05,109.12,10.38,53.35
76536,Ultrasound of head and neck,85,68.68,83.7,95.31,230.1,479.0,410.32,146.4,165.13,123.84,83.7,349.61
76642,Limited ultrasound of the breast,81,54.48,63.27,72.22,160.73,479.0,424.52,97.46,124.01,104.96,63.27,195.19
76700,Ultrasound of abdomen with all areas scanned,93,66.15,87.96,100.48,243.18,479.0,412.85,155.22,165.8,117.92,87.96,349.61
76705,A diagnostic procedure that allows a provider to see the organs and other structures in the abdomen,92,56.79,65.64,80.82,188.51,479.0,422.21,122.87,145.82,124.58,65.64,349.61
76770,Ultrasound of back wall of the abdomen with all areas viewed,95,57.88,105.83,262.71,281.85,479.0,421.12,176.02,221.06,113.51,86.73,349.61
76775,Ultrasound of back wall of the abdomen with limited areas viewed,86,36.79,43.08,61.31,190.98,479.0,442.21,147.91,133.57,135.31,43.08,349.61
76801,Abdominal ultrasound of pregnant uterus (less than 14 weeks) single or first fetus,99,57.88,87.92,100.83,186.04,479.0,421.12,98.12,159.57,114.13,86.46,349.61
76805,Abdominal ultrasound of pregnant uterus (greater or equal to 14 weeks 0 days) single or first fetus,95,57.88,101.06,112.22,238.62,479.0,421.12,137.56,172.97,114.58,87.3,349.61
76811,Ultrasound of single fetus,97,110.61,129.8,159.05,274.49,716.43,605.82,144.69,255.91,192.87,129.8,644.32
76813,Evaluation through measurement of fetal nuchal translucency,86,75.21,88.39,102.29,228.34,479.0,403.79,139.95,167.11,118.84,88.39,349.61
76815,Ultrasound of fetus with limited views,85,52.32,60.76,74.93,169.3,479.0,426.68,108.54,144.04,129.69,60.76,349.61
76817,Transvaginal ultrasound of uterus,88,59.89,69.55,81.66,191.59,479.0,419.11,122.04,150.03,124.79,69.55,349.61
76818,Fetal biophysical profile with non-stress test,100,57.88,85.42,95.81,180.2,479.0,421.12,94.78,155.47,114.85,82.69,349.61
76819,Fetal biophysical profile without non-stress test,100,53.49,62.38,78.4,133.97,479.0,425.51,71.59,135.86,121.06,62.38,349.61
76830,Ultrasound of the pelvis through vagina,92,57.14,89.8,99.0,184.75,479.0,421.86,94.95,159.68,118.51,80.51,349.61
76831,A diagnostic procedure that allows a provider to see the uterus,92,75.76,87.36,103.85,237.57,716.43,640.67,150.21,217.88,215.19,87.36,704.41
76856,Complete ultrasound of the pelvis,94,57.88,79.39,91.72,213.73,479.0,421.12,134.34,155.7,120.05,79.39,349.61
76857,Limited ultrasound of the pelvis,91,30.29,35.49,45.11,116.94,479.0,448.71,81.45,118.21,135.46,35.49,349.61
76870,Ultrasound of the scrotum,86,51.66,75.62,78.07,217.24,479.0,427.34,141.62,151.01,126.29,64.76,349.61
76872,Transrectal ultrasound,94,55.13,111.78,151.87,188.9,479.0,423.87,77.12,177.86,108.53,77.92,349.61
76882,"Diagnostic ultrasound of an extremity excluding the bone, joints or vessels",153,21.96,27.71,32.45,41.68,479.0,457.04,13.97,74.67,113.29,22.94,285.3
77047,"Magnetic resonance imaging, breasts, without contrast material; bilateral",70,135.16,171.69,178.74,268.85,1913.0,1777.84,97.16,354.99,449.06,171.69,555.25
77065,Mammography of one breast,78,81.15,93.66,104.0,216.15,383.0,301.85,122.49,159.79,95.64,93.66,308.92
77066,Mammography of both breasts,78,102.57,118.33,131.83,275.64,395.41,292.84,157.31,196.34,108.72,118.33,395.41
77067,Mammography of both breasts-2 or more views,76,82.75,95.34,107.04,231.08,383.0,300.25,135.74,166.05,99.9,95.34,326.69
77080,Scan to measure bone mineral density (BMD) at the spine and hip,109,23.73,27.31,38.38,131.32,383.0,359.27,104.01,111.96,119.69,27.31,349.61
77385,Radiation therapy delivery,92,36.39,260.44,382.79,706.97,1931.0,1894.61,446.53,603.06,496.36,260.44,1615.36
77386,Radiation therapy delivery,91,255.5,329.0,406.1,703.88,1931.0,1675.5,374.88,644.84,473.65,329.0,1615.36
77387,Guidance for localization of target delivery of radiation treatment delivery,86,43.88,97.08,114.37,121.44,248.12,204.24,24.36,117.42,41.84,63.77,177.41
77412,Radiation treatment delivery,87,70.0,216.25,216.25,316.04,772.32,702.32,99.79,326.99,200.47,187.61,697.48
78014,Scan using a radioactive medication (radiopharmaceutical) to take pictures or images of the thyroid gland.,80,147.16,167.32,199.9,430.31,1202.9,1055.74,262.99,302.27,216.14,167.32,492.24
78306,"A procedure most commonly ordered to detect areas of abnormal bone growth due to fractures, tumors, infection, or other bone issues",87,176.68,208.19,215.62,399.27,1202.9,1026.22,191.08,319.84,198.75,198.49,492.24
78452,Image of the heart to assess perfusion,83,291.49,333.09,400.09,979.68,4156.97,3865.48,646.58,793.21,782.48,333.09,1701.09
78815,"Tumor imaging, positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization",76,315.71,679.95,797.53,1176.7,3571.44,3255.73,496.75,1140.37,842.2,679.95,2897.79
80048,Basic metabolic panel,48,5.85,8.44,16.23,18.94,42.32,36.47,10.5,14.85,7.07,6.96,19.67
80050,General health panel,43,22.01,33.58,90.65,100.01,173.2,151.19,66.43,76.34,36.34,24.32,103.25
80051,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",38,5.4,11.4,14.97,16.29,35.71,30.31,4.89,13.89,5.71,6.82,16.29
80053,"Blood test, comprehensive group of blood chemicals",41,7.32,11.67,20.24,24.57,52.9,45.58,12.9,20.04,8.71,10.54,24.57
80055,Obstetric blood test panel,37,25.11,77.7,104.43,111.19,241.95,216.84,33.49,92.8,43.09,26.47,111.19
80061,"Blood test, lipids (cholesterol and triglycerides)",46,9.01,17.84,25.67,30.66,100.48,91.47,12.82,25.91,15.82,11.12,31.14
80069,Kidney function panel test,43,6.01,9.46,16.64,20.19,43.63,37.62,10.73,16.1,7.22,7.53,20.19
80074,Acute hepatitis panel,37,32.29,77.4,103.25,110.77,284.27,251.98,33.37,97.32,46.06,47.13,110.77
80076,Liver function blood test panel,40,5.66,11.14,16.36,19.0,41.0,35.34,7.86,15.63,6.79,7.91,19.0
80081,"Blood test panel for obstetrics (cbc, differential wbc count, hepatitis b, hiv, rubella, syphilis, antibody screening, rbc, blood typing)",37,48.95,121.65,156.26,174.11,378.13,329.18,52.46,145.84,63.81,60.25,174.11
80197,Test is used to measure the amount of the drug in the blood to determine whether the concentration has reached a therapeutic level and is below the toxic level,37,9.5,23.87,29.97,31.94,68.75,59.25,8.07,28.07,10.6,16.27,31.94
80307,Testing for presence of drug,39,29.4,71.08,119.15,135.3,293.5,264.1,64.22,110.85,53.79,39.11,135.71
81000,Manual urinalysis test with examination using microscope,29,5.82,7.7,8.4,8.77,15.88,10.06,1.07,8.43,1.83,6.67,8.77
81001,Manual urinalysis test with examination with or without using microscope,26,6.08,6.7,6.96,7.37,15.88,9.8,0.67,7.45,2.11,6.08,7.37
81002,Manual urinalysis test with examination without using microscope,30,5.04,6.67,7.28,7.51,13.22,8.18,0.84,7.21,1.48,5.66,7.59
81003,Automated urinalysis test,12,5.22,5.22,5.22,5.22,11.9,6.68,0.0,6.12,2.18,5.22,8.98
81025,Urine pregnancy test,38,5.03,12.87,16.52,18.03,31.73,26.7,5.16,15.28,5.7,6.82,18.82
82043,Urine test to measure albumin,29,8.38,11.09,12.63,13.43,29.1,20.72,2.34,13.13,3.92,10.75,13.43
82044,Urine test to measure albumin-semiquantitative,34,5.3,10.73,13.04,13.04,22.49,17.19,2.31,12.12,3.05,7.7,13.61
82248,Measurement of direct bilirubin,33,5.01,9.62,10.95,11.66,25.12,20.11,2.04,10.46,3.94,5.27,11.66
82306,Blood test to monitor vitamin D levels,43,20.49,31.52,56.76,68.84,149.4,128.91,37.33,54.83,24.82,25.79,68.84
82553,Blood test to detect heart enzymes,43,7.44,12.25,22.15,26.85,58.16,50.72,14.6,21.09,10.03,8.17,26.85
82570,Test to measure creatinine in the urine,38,5.22,8.43,11.07,12.04,26.43,21.21,3.61,10.46,3.98,5.82,12.04
82607,Blood test to measure B-12,40,10.44,20.58,30.19,35.07,76.67,66.23,14.49,28.81,12.79,12.4,35.07
82627,Blood test to measure an enzyme in the blood,37,15.39,36.13,48.55,51.71,112.38,96.99,15.58,44.26,18.34,20.48,51.71
82670,Blood test to measure a type of estrogen in the blood,38,19.34,45.72,61.02,64.98,141.48,122.14,19.26,56.79,23.9,26.23,64.98
82728,Test to determine level of iron in the blood,40,9.43,18.62,27.3,31.72,68.75,59.32,13.1,26.1,11.4,11.36,31.72
82784,Test to determine levels of immunoglobulins in the blood,37,6.44,15.13,20.33,21.64,47.61,41.17,6.51,18.54,7.78,8.47,21.64
82803,Test to measure arterial blood gases,37,13.4,42.38,50.0,54.58,97.85,84.45,12.2,47.0,17.71,18.39,56.95
82947,Quantitative measure of glucose build up in the blood over time,30,5.69,7.52,8.57,9.14,19.82,14.13,1.62,8.84,2.67,6.53,9.14
82950,Test of glucose level in the blood,31,6.82,9.12,10.38,11.04,23.8,16.98,1.92,10.41,3.31,6.89,11.04
82951,Test to predict likelihood of gestational diabetes,37,8.89,20.93,28.12,29.95,64.77,55.88,9.02,25.7,10.49,12.89,29.95
83001,Test of hormone in the blood,39,12.87,28.57,38.78,43.21,93.87,81.0,14.64,35.98,15.57,14.62,43.21
83002,Test of hormone in the blood,38,12.82,30.1,39.54,43.05,93.87,81.05,12.95,36.63,15.19,17.32,43.05
83013,Test of breath for a stomach bacterium,37,46.62,109.45,147.1,156.65,339.8,293.18,47.2,134.46,54.97,66.56,156.65
83036,Blood test to measure average blood glucose levels for past 2-3 months,37,6.71,15.78,21.2,22.57,48.92,42.21,6.79,19.31,7.98,8.95,22.57
83516,Chemical test of the blood to measure presence or concentration of a substance in the blood,40,7.99,15.74,23.08,26.82,58.16,50.17,11.08,22.17,9.52,11.34,26.82
83540,Blood test to measure the amount of iron that is in transit in the body,35,5.22,11.62,14.15,15.04,33.04,27.82,3.42,13.43,5.05,6.87,15.04
83550,Blood test that measures the amount of iron carried in the blood,40,6.05,11.91,17.5,20.32,43.63,37.58,8.41,16.7,7.25,7.21,20.32
83655,Blood test to determine the concentration of lead in the blood,33,8.38,23.22,26.44,28.14,60.83,52.45,4.92,25.09,9.87,11.25,28.14
83718,Blood test to measure the level of lipoproteins in the blood,37,5.67,13.3,17.88,19.06,41.0,35.33,5.76,16.22,6.77,7.28,19.06
83880,Blood test used to diagnose heart failure,38,23.49,63.8,75.28,82.17,171.89,148.4,18.37,71.95,28.97,31.86,85.75
84134,Blood test to measure level of prealbumin,40,10.11,19.87,29.22,33.94,74.04,63.93,14.07,27.77,12.47,12.04,33.94
84153,PSA (prostate specific antigen),40,12.75,24.81,35.25,42.79,92.55,79.8,17.98,34.83,15.39,15.24,42.79
84154,PSA (prostate specific antigen) measurement,34,12.75,35.25,40.15,42.79,92.55,79.8,7.54,38.13,14.8,18.15,42.79
84436,Blood test to measure a type of thyroid hormone,28,5.28,11.18,13.76,15.97,34.39,29.11,4.79,14.08,5.96,6.85,15.97
84439,Blood test to evaluate thyroid function,43,6.24,12.09,17.29,20.96,44.94,38.7,8.87,16.86,7.32,7.8,20.96
84443,"Blood test, thyroid stimulating hormone (TSH)",43,11.62,17.77,32.21,39.09,84.63,73.01,21.32,31.08,14.1,14.49,39.09
84460,Blood test to evaluate liver function,30,7.69,10.18,11.59,12.33,26.43,18.74,2.15,11.93,3.53,8.85,12.33
84480,Blood test to evaluate thyroid function,43,9.82,16.12,27.2,32.97,71.41,61.59,16.85,26.37,11.76,12.41,32.97
84484,Blood test to measure a certain protein in the blood to determine heart muscle damage,38,6.81,20.28,23.92,26.11,50.24,43.43,5.83,22.45,8.86,9.15,27.25
84703,Blood test to assess for pregnancy,44,5.2,9.3,14.43,17.48,38.34,33.14,8.18,14.08,6.18,6.72,17.48
85007,Blood test to assess for infection,30,5.51,7.29,7.99,8.22,17.2,11.69,0.93,8.11,2.16,6.33,8.3
85018,Blood test to measure levels of hemoglobin,19,5.17,5.17,5.51,5.51,11.9,6.73,0.34,5.93,1.72,5.17,6.29
85025,"Complete blood cell count, with differential white blood cells, automated",38,5.38,12.63,16.59,18.06,39.65,34.27,5.43,15.29,6.49,7.25,18.06
85027,"Complete blood count, automated",37,5.22,10.53,14.15,15.04,33.04,27.82,4.51,13.06,5.15,7.01,15.04
85048, White Blood Cell Count automated,20,5.29,5.54,5.89,5.89,13.22,7.93,0.35,6.34,1.94,5.54,6.35
85610,"Blood test, clotting time",33,5.89,8.23,9.14,9.14,19.82,13.93,0.91,8.92,2.59,6.37,9.37
85730,Coagulation assessment blood test,38,5.95,9.78,12.84,13.97,30.41,24.46,4.19,12.06,4.65,6.52,13.97
86039,Blood test to determine autoimmune disorders,35,7.72,20.01,24.36,25.95,56.85,49.13,5.94,22.82,9.13,11.66,25.95
86147,Blood test to determine cause of inappropriate blood clot formation,37,17.6,41.35,55.57,59.18,128.26,110.66,17.83,50.63,20.94,23.38,59.18
86200,Blood test to diagnose rheumatoid arthritis,40,8.95,17.99,25.93,30.11,64.77,55.82,12.12,24.98,10.52,12.64,30.11
86300,Blood test to monitor breast cancer,40,14.4,28.52,41.68,48.4,105.77,91.37,19.88,40.11,17.27,20.38,48.4
86304,Blood test to monitor for cancer,34,14.4,39.91,45.46,48.4,105.77,91.37,8.49,43.2,16.92,20.57,48.4
86336,Blood test to monitor for cancer in the ovaries or testis,40,10.79,21.46,31.21,36.26,79.34,68.55,14.8,30.07,12.92,15.22,36.26
86592,Blood test to screen for syphilis,32,5.89,8.2,9.34,9.95,21.14,15.25,1.75,9.36,2.88,6.95,9.95
86644,Blood test to monitor for cytomegalovirus,37,9.95,23.38,31.42,33.46,72.73,62.78,10.08,29.13,11.39,17.08,33.46
86665,Blood test to diagnose mononucleosis,37,12.56,29.48,39.61,42.18,91.24,78.68,12.7,36.46,14.5,19.86,42.18
86677,Blood test to if peptic ulcers are caused by a certain bacterium,37,10.04,27.38,32.3,35.26,72.73,62.69,7.88,32.02,11.36,19.3,36.79
86703,Blood test to diagnose HIV,33,9.5,26.28,29.94,31.88,68.75,59.25,5.6,28.94,10.7,20.35,31.88
86704,Blood test indicating infection with Hepatitis B,42,8.34,15.81,23.1,28.01,60.83,52.49,12.2,22.87,9.8,12.12,28.01
86708,Blood test indicating infection with Hepatitis A,40,8.58,17.65,24.8,28.79,62.14,53.56,11.14,24.03,9.97,12.13,28.79
86762,Blood test to determine if antibodies exist for rubella,37,9.95,23.38,31.42,33.46,72.73,62.78,10.08,28.28,12.35,10.54,33.46
86765,Blood test to determine if antibodies exist for measles,36,8.91,22.94,28.12,29.95,64.77,55.86,7.01,26.84,9.72,19.8,29.95
86780,Blood test to determine existence of certain bacterium that causes syphilis,33,9.12,25.4,28.93,30.78,67.43,58.31,5.38,28.01,10.52,19.67,30.78
86803,Blood test to determine infection with Hepatitis C,34,9.88,27.38,31.18,33.17,72.73,62.85,5.79,29.64,11.63,14.2,33.17
86850,Blood test to screen for antibodies that could harm red blood cells,37,8.32,15.88,18.73,20.45,28.47,20.15,4.57,17.61,4.87,8.99,21.34
87040,Blood test to screen for bacteria in the blood,37,7.16,16.78,22.55,24.02,51.55,44.39,7.24,20.6,8.32,10.32,24.02
87046,Blood test to identify bacteria that may be contributing to symptoms in the gastrointestinal tract,34,6.54,18.11,20.63,21.96,47.61,41.07,3.85,19.58,7.61,9.39,21.96
87070,Test of body fluid other than blood to assess for bacteria,37,5.97,14.0,18.82,20.03,43.63,37.66,6.03,17.35,6.91,9.59,20.03
87077,Test of a wound for type of bacterial infection,34,5.61,15.49,17.64,18.77,41.0,35.39,3.28,16.76,6.55,7.98,18.77
87081,Medical test to find an infection,31,5.1,12.71,14.48,15.39,33.04,27.94,2.68,14.3,4.97,10.78,15.39
87086,Culture of the urine to determine number of bacteria,38,5.59,13.13,17.24,18.77,41.0,35.41,5.64,15.9,6.69,7.63,18.77
87088,Culture of the urine to determine bacterial infection,36,5.62,13.15,17.67,18.8,41.0,35.38,5.65,16.09,6.78,7.28,18.8
87101,A procedure used to determine if fungi are present in an area of the body,37,5.34,12.53,16.83,17.9,38.34,33.0,5.37,15.39,6.17,7.87,17.9
87186,A test used to determine which medications work on bacteria for fungi,37,5.99,14.05,18.88,20.13,43.63,37.64,6.08,17.26,7.07,8.47,20.13
87205,A lab test used to detect bacteria or fungi in a sample taken from the site of a suspected infection,30,6.2,8.2,9.34,9.95,21.14,14.94,1.75,9.61,2.81,7.12,9.95
87210,A lab test to screen for evidence of vaginal infection,30,8.43,11.15,12.17,12.57,21.14,12.71,1.42,12.0,2.29,9.45,12.7
87324,A test of the stool to diagnose Clostridium difficile (C. diff) infection,34,8.3,22.98,26.17,27.89,60.83,52.53,4.91,24.88,9.73,11.85,27.89
87389,Test for HIV,33,17.03,46.17,52.58,56.0,121.65,104.62,9.83,50.9,18.92,35.75,56.0
87491,Test that detects Chlamydia,34,24.31,67.29,76.64,81.59,177.18,152.87,14.3,72.78,28.32,34.76,81.59
87510,Blood test for vaginitis,34,13.88,38.44,43.78,46.63,101.79,87.91,8.19,41.61,16.28,19.83,46.63
87591,Blood test for an STD,37,24.31,57.03,76.64,81.59,177.18,152.87,24.56,69.62,29.18,31.42,81.59
87624,Detection test for human papillomavirus (hpv),37,25.93,57.03,76.64,81.59,177.18,151.25,24.56,69.89,28.83,31.98,81.59
87653,Blood test for strep infection,37,24.31,57.03,76.64,81.59,177.18,152.87,24.56,70.15,28.56,35.37,81.59
87661,Blood test for an STD,33,23.79,67.29,76.64,81.59,177.18,153.39,14.3,74.11,27.67,52.1,81.59
87801,Blood test to determine genetic material of certain infectious agents,37,39.37,114.08,153.32,163.22,354.33,314.96,49.14,136.97,61.68,48.58,163.22
87804,Flu test,40,8.3,21.49,31.74,34.65,60.83,52.53,13.16,28.52,11.55,11.86,36.15
87807,Test for RSV,33,8.3,25.13,27.89,27.89,60.83,52.53,2.76,26.4,9.34,19.46,28.63
87880,Test for strep A,40,8.3,21.44,31.68,34.58,60.83,52.53,13.13,28.4,11.63,11.67,36.09
88112,Urine test,91,25.91,32.53,34.98,76.11,146.66,120.75,43.58,53.58,25.7,31.73,86.69
88141,Cervical cancer screening test with interpretation,92,10.88,10.88,15.33,50.5,78.35,67.47,39.62,27.56,22.17,10.88,67.91
88142,PAP smear,37,8.68,32.93,44.25,47.11,101.79,93.11,14.18,39.29,18.1,14.03,47.11
88150,Cervical cancer screening test done manually,37,7.32,25.26,29.0,31.36,52.9,45.58,6.1,26.7,10.34,8.54,33.03
88175,PAP smear,34,18.33,51.04,58.13,61.63,133.55,115.22,10.59,55.06,21.33,26.34,61.63
88305,Test of tissues for diagnosis of abnormalities,96,33.61,34.83,36.9,61.6,109.64,76.03,26.77,48.37,15.73,34.83,70.16
88312,Blood test to assist with diagnosis,98,33.46,54.99,54.99,143.4,263.02,229.56,88.41,87.26,50.85,47.55,155.4
88313,Blood test to assist with diagnosis,95,29.22,38.89,39.39,119.49,214.09,184.87,80.6,67.63,44.47,33.11,128.25
88342,Pathology test,94,28.04,49.33,51.32,134.71,261.7,233.66,85.38,82.42,47.37,49.33,149.34
90460,Immunization administration in children <18,59,12.13,16.98,16.98,23.22,30.47,18.34,6.24,19.43,3.85,16.98,25.21
90471,Immunization administration by a medical assistant or nurse,63,12.13,16.98,16.98,20.74,30.47,18.34,3.76,19.06,3.5,16.98,24.89
90474,Immunization administered orally or nasally,60,6.91,12.13,12.83,12.83,14.28,7.37,0.7,12.27,1.41,11.25,12.88
90632,Hepatitis A vaccination for adults,60,64.43,88.45,88.45,88.45,88.45,24.02,0.0,87.25,5.28,88.45,88.45
90633,Hepatitis A vaccination for adolescents and children,62,35.99,42.27,42.27,42.27,42.27,6.28,0.0,41.97,1.36,42.27,42.27
90649,3-dose HPV vaccination,60,135.24,179.39,179.39,179.39,179.39,44.15,0.0,177.18,9.7,179.39,179.39
90656,Flu shot-high dose for 2019-2020 flu season given by injection,60,16.42,22.1,22.1,22.1,22.1,5.68,0.0,21.82,1.25,22.1,22.1
90658,Preservative free flu vaccine,60,16.42,21.62,21.62,21.62,21.62,5.2,0.0,21.36,1.14,21.62,21.62
90672,Nasal flu vaccine,65,17.87,27.44,27.44,27.44,27.44,9.57,0.0,26.79,2.13,27.44,27.44
90681,Rotavirus vaccination,58,155.39,155.39,155.39,155.39,155.39,0.0,0.0,155.39,0.0,155.39,155.39
90686,Flu shot-high dose for 2019-2020 flu season given by injection for people >65,64,13.97,22.1,22.1,22.1,22.1,8.13,0.0,21.46,2.06,22.1,22.1
90707,"Measles, mumps and rubella vaccine",60,50.22,103.59,103.59,103.59,103.59,53.37,0.0,100.92,11.73,103.59,103.59
90710,"measlesMeasles, mumps, rubella and varicella vaccine",63,100.14,302.57,302.57,302.57,302.57,202.43,0.0,285.64,53.01,302.57,302.57
90715,"Diphtheria, tetanus acellular, and pertussis vaccine for adults",67,23.19,53.08,53.08,53.08,53.08,29.89,0.0,50.15,8.04,41.92,53.08
90716,Varicella vaccine,60,87.58,195.24,195.24,195.24,195.24,107.66,0.0,189.86,23.66,195.24,195.24
90732,pneumococcal Pneumococcal vaccine,60,32.78,131.13,131.13,131.13,131.13,98.35,0.0,126.21,21.62,131.13,131.13
90734,meningococcal Meningococcal conjugate vaccine,60,100.16,176.23,176.23,176.23,176.23,76.07,0.0,172.43,16.72,176.23,176.23
90736,Shingles vaccine,62,120.64,238.19,238.19,238.19,238.19,117.55,0.0,233.03,20.56,238.19,238.19
90746,Hepatitis B vaccine,68,56.39,74.85,74.85,74.85,74.85,18.46,0.0,74.04,3.82,74.85,74.85
90791,"A diagnostic tool employed by a psychiatrist to diagnose problems with memory, thought processes, and behaviors",77,47.09,47.09,120.21,154.59,313.95,266.86,107.5,110.92,64.95,47.09,179.03
90792,A diagnostic tool employed by a psychiatrist to determine if medications are needed,74,71.45,90.92,114.83,152.85,313.95,242.5,61.93,129.12,52.94,90.92,178.11
90832,"Psychotherapy, 30 min",104,39.44,66.52,67.68,77.63,117.6,78.16,11.11,69.92,12.56,57.63,77.63
90833,"Psychotherapy, 30 minutes with patient when performed with an evaluation and management service",106,25.56,39.25,64.74,70.91,72.6,47.04,31.66,56.39,15.55,39.25,71.02
90834,"Psychotherapy, 45 min",106,50.35,50.35,90.02,90.7,148.05,97.7,40.35,79.32,22.25,50.35,99.59
90836,"Psychotherapy, 45 minutes with patient when performed with an evaluation and management service",75,42.44,74.13,74.13,87.8,106.05,63.61,13.68,77.5,13.61,66.06,90.97
90837,"Psychotherapy, 60 min",80,39.65,39.65,120.74,134.86,353.85,314.2,95.21,103.01,67.17,39.65,150.58
90838,"Psychotherapy, 60 minutes",80,69.0,105.5,105.5,118.67,175.35,106.35,13.17,110.23,19.68,87.11,121.07
90839,"Psychotherapy for crisis, first 60 minutes",68,105.16,114.99,121.56,144.07,655.2,550.04,29.08,155.65,111.95,114.99,225.0
90840,Psychotherapy for crisis,62,50.2,68.84,71.06,71.06,327.6,277.4,2.22,80.95,56.31,64.45,72.0
90846,"Family psychotherapy, not including patient, 50 min",76,65.56,97.99,108.74,190.0,207.9,142.34,92.01,135.63,49.37,81.15,190.0
90847,"Family psychotherapy, including patient, 50 min",79,63.2,77.91,101.8,108.13,177.45,114.25,30.22,96.38,23.51,77.91,115.93
90853,Group psychotherapy,108,23.79,27.31,27.94,52.83,124.95,101.16,25.52,38.14,18.67,26.57,52.83
92002,Intermediate exam,68,20.97,66.25,73.49,80.63,94.31,73.34,14.38,71.21,14.3,55.95,87.75
92004,Complete exam,45,40.26,102.33,124.64,151.37,173.07,132.81,49.04,125.79,30.1,93.63,153.49
92012,Eye exam on an established patient,68,16.5,71.5,76.13,84.21,100.1,83.6,12.7,73.79,15.78,49.06,92.33
92014,Eye exam and treatment for established patient,39,26.98,90.89,108.8,126.88,144.27,117.29,35.99,104.74,28.68,70.04,131.91
92083,An eye examination that can detect dysfunction in central and peripheral vision,59,34.27,53.36,53.36,64.87,112.45,78.18,11.51,60.11,12.91,52.96,72.85
92133,Optic nerve imaging,58,23.4,31.37,31.37,37.72,61.63,38.23,6.35,36.84,8.98,31.37,50.48
92507,Therapy for speech or hearing,124,26.91,67.08,75.31,78.99,124.0,97.09,11.91,74.3,12.17,65.62,88.48
92523,Evaluation of speech sound production with evaluation of language comprehension,117,55.0,173.38,173.38,223.28,250.01,195.01,49.9,174.19,57.5,78.0,223.28
92552,Type of hearing test,64,14.94,32.26,32.26,34.26,283.86,268.92,2.0,36.8,33.41,22.3,36.54
93000,Routine EKG using at least 12 leads including interpretation and report,64,12.98,17.25,17.36,17.98,29.64,16.66,0.73,18.71,4.14,14.94,24.99
93015,Test to determine heart abnormalities,66,58.26,80.18,87.0,87.0,133.23,74.97,6.82,87.04,16.68,65.96,108.98
93303,Test to screen the heart for abnormalities,66,144.84,230.83,277.53,277.53,1430.6,1285.76,46.7,280.03,154.35,191.03,279.6
93306,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",75,141.24,237.4,246.28,282.94,1542.0,1400.76,45.54,429.13,451.47,191.37,1542.0
93307,Echo without doppler study,73,85.5,141.32,172.27,172.59,1017.4,931.9,31.27,195.81,130.12,131.25,230.45
93320,Echo with doppler,72,33.62,57.25,63.62,63.62,479.0,445.38,6.37,91.48,107.44,44.85,95.22
93350,Stress test with echocardiogram,68,97.52,191.37,233.89,233.89,1017.4,919.88,42.52,240.01,116.06,166.31,274.67
93452,Insertion of catheter into left heart for diagnosis,88,667.83,1089.23,1149.38,2367.01,12475.0,11807.17,1277.78,3216.18,3910.05,889.44,10293.0
93798,Use of EKG to monitor cardiac rehabilitation,78,13.91,26.07,31.62,31.62,248.61,234.7,5.55,52.41,58.69,18.51,187.0
93880,Study of vessels on both sides of the head and neck,101,153.26,194.13,196.69,335.6,761.47,608.21,141.47,308.59,182.4,187.2,716.43
93922,Limited bilateral noninvasive physiologic studies of upper or lower extremity arteries,99,51.81,82.33,90.47,145.79,479.0,427.19,63.46,153.69,114.85,82.0,330.87
93970,Complete bilateral study of the extremities,101,142.7,190.73,192.25,311.6,761.47,618.77,120.87,304.54,183.79,178.95,716.43
93971,One sided or limited bilateral study,99,86.33,120.95,123.64,179.4,479.0,392.67,58.45,182.61,107.1,115.14,349.61
94010,Test to determine how well oxygen moves from the lungs to the blood stream,65,26.26,26.64,27.68,36.34,388.15,361.89,9.7,39.67,46.75,26.64,51.23
94060,Test to determine if wheezing is present,66,37.52,38.85,39.74,59.19,570.05,532.53,20.34,61.13,70.98,38.85,88.21
