billing_code,procedure_name,count,min,Q1,median,Q3,max,range,IQR,mean,std,10th_percentile,90th_percentile
45379,Removal of foreign bodies in large bowel using an endoscope,152,264.95,964.05,994.18,1376.08,2353.57,2088.62,412.03,1082.46,348.07,601.87,1568.6
45380,Biopsy of large bowel using an endoscope,477,143.72,230.36,349.08,964.05,2353.57,2209.85,733.69,562.82,440.46,157.68,1376.08
45381,Injections of large bowel using an endoscope,411,157.41,281.98,356.31,964.05,2353.57,2196.16,682.07,604.52,456.63,157.41,1376.08
45382,Control of bleeding in large bowel using an endoscope,152,287.28,964.05,994.18,1376.08,2353.57,2066.29,412.03,1086.24,342.73,659.3,1568.6
45384,Removal of polyps or growths in large bowel using an endoscope,187,147.6,555.18,964.05,1376.08,2353.57,2205.97,820.9,908.03,481.34,147.6,1496.29
45385,Removal of polyps or growths of large bowel using an endoscope,503,181.78,281.98,364.34,864.0,2353.57,2171.79,582.02,571.0,420.72,199.44,1375.78
45386,Balloon dilation of large bowel using an endoscope,152,235.05,964.05,994.18,1376.08,2353.57,2118.52,412.03,1084.73,345.25,659.3,1568.6
45388,Destruction of large bowel growths using an endoscope,152,300.91,964.05,994.18,1376.08,2809.98,2509.07,412.03,1114.58,391.4,677.85,1576.63
45390,Removal of large bowel tissue using an endoscope,150,368.66,1380.17,2250.41,3211.53,3703.8,3335.14,1831.36,2204.58,961.02,726.04,3492.83
45391,Ultrasound examination of lower large bowel using an endoscope,150,286.15,964.05,994.18,1376.08,2353.57,2067.42,412.03,1090.59,342.94,657.3,1576.63
45392,Ultrasound guided needle aspiration or biopsy of lower large bowel using an endoscope,150,332.54,964.05,994.18,1376.08,2353.57,2021.03,412.03,1091.21,341.52,657.3,1576.63
45398,Tying of large bowel using an endoscope,187,147.6,555.18,964.05,1376.08,2353.57,2205.97,820.9,913.23,479.22,147.6,1496.29
460,Spinal fusion except cervical,50,19456.97,38850.56,40981.48,47887.72,72770.0,53313.03,9037.16,43962.76,7624.38,38850.56,50261.0
470,Major joint replacement or reattachment of lower extremity,50,9406.49,20008.4,42566.72,43746.81,43788.61,34382.12,23738.4,33867.28,11359.78,19985.54,43788.61
473,Cervical spinal fusion,50,11695.08,25864.79,26134.03,29944.97,37457.79,25762.71,4080.18,26425.1,5846.84,13524.02,30932.64
47562,Removal of gallbladder using an endoscope,292,528.98,528.98,2386.85,4785.37,10118.6,9589.62,4256.39,3023.6,2582.99,528.98,6863.87
47563,Gallbladder removal with use of an x-ray exam of the bile ducts,287,576.63,576.63,2386.85,4785.37,10118.6,9541.97,4208.74,3093.97,2559.82,576.63,6863.87
49505,Repair of groin hernia patient age 5 years or older,153,594.62,2984.97,3078.25,4259.8,7215.96,6621.34,1274.83,3397.73,1111.02,1857.06,4881.66
49650,Inguinal hernia repair done by laparoscope,288,348.01,348.01,2386.85,4785.37,10118.6,9770.59,4437.36,2944.69,2683.0,348.01,6863.87
50590,Surgical procedures on the kidney to break up and remove kidney stones,154,638.53,2897.8,2988.35,4497.62,8636.65,7998.12,1599.82,3550.46,1238.66,2037.27,5049.65
51741,A diagnostic test used to measure the flow of urine,380,6.69,6.69,11.24,132.82,273.93,267.24,126.13,52.89,71.01,6.69,189.54
51798,Ultrasound of bladder to measure urine capacity,313,7.81,8.57,12.52,52.81,300.0,292.19,44.24,33.54,40.69,7.81,78.11
52000,Procedure on the bladder,462,57.58,100.37,193.01,534.27,1473.52,1415.94,433.9,306.37,262.51,63.18,790.27
52310,Removing an indwelling ureteral stent by cystoscopy,156,167.68,1625.22,1753.83,2427.02,3932.24,3764.56,801.8,1874.8,677.94,927.56,2781.33
52332,Ureteral stents inserted internally between the bladder and the kidney and will remain within the patient for a defined period of time,244,111.02,294.02,2324.28,2988.35,5860.39,5749.37,2694.33,2035.15,1622.65,129.38,4286.33
55250,Removal of sperm duct(s),408,182.04,263.04,375.39,1700.69,3932.24,3750.2,1437.65,877.38,867.94,182.04,2427.02
55700,Biopsy of prostate gland,473,92.96,175.92,193.01,1434.95,3932.24,3839.28,1259.03,724.41,871.33,101.99,2299.09
55866,Surgical removal of prostate and surrounding lymph nodes using an endoscope,232,941.77,941.77,2383.55,8328.98,13292.71,12350.94,7387.21,5022.52,4505.96,941.77,11946.62
57022,Incision and drainage of vaginal blood accumulation following delivery,105,203.55,954.57,984.4,1411.96,1571.06,1367.51,457.39,1132.54,297.07,954.57,1561.11
57288,Replacement of sling to support the bladder,284,595.63,595.63,2103.19,4228.82,8916.1,8320.47,3633.19,2733.13,2176.89,595.63,6065.59
57454,Biopsy of cervix or uterus,407,43.09,103.01,106.01,135.99,307.97,264.88,32.98,125.35,53.53,69.64,217.36
58100,Biopsy of the lining of the uterus,463,30.01,50.33,74.66,81.92,245.67,215.66,31.59,74.22,31.35,48.51,114.67
58558,Surgical hysteroscopy with biopsy,206,168.12,988.2,2398.18,3093.92,5291.68,5123.56,2105.72,2144.02,1120.62,988.2,3722.17
58563,Surgical procedure used to treat premenopausal abnormal uterine bleeding,460,178.85,273.26,1725.33,3685.08,8916.1,8737.25,3411.82,2232.54,1936.16,196.22,5213.04
58565,Laparoscopic/Hysteroscopic Procedures on the uterus,152,513.72,3833.38,4228.82,5852.01,8916.1,8402.38,2018.62,4491.29,1472.71,2469.74,6622.47
58571,Laparoscopic hysterectomy,277,728.14,728.14,3834.67,8328.98,16256.4,15528.26,7600.84,5133.83,4475.61,728.14,11946.62
58661,"Removal of either benign or malignant tissue from the uterus, ovaries, fallopian tubes, or any of the surrounding tissues using a laparoscope",318,477.26,523.62,1058.28,4785.37,10118.6,9641.34,4261.75,2724.93,2530.2,477.26,6863.87
58662,"Removal of lesions of the ovary, pelvic viscera, or peritoneal surface",277,571.54,571.54,2386.85,4785.37,10118.6,9547.06,4213.83,3084.7,2522.87,571.54,6863.87
58671,Laparoscopic tubal sterilization is surgery to block the fallopian tubes to prevent pregnancy,150,423.16,4640.36,4785.37,6622.18,10118.6,9695.44,1981.82,5100.37,1677.86,2754.05,7552.23
59000,Removal of amniotic fluid from the uterus for diagnostic purposes,121,39.01,63.05,65.02,93.92,137.67,98.66,30.87,81.43,22.55,63.05,103.77
59025,A common prenatal test used to check on a baby's health.,377,23.02,23.02,39.08,60.53,97.64,74.62,37.51,46.99,21.31,23.02,78.16
59400,Obstetrical pre- and postpartum care and vaginal delivery,278,1293.64,1924.23,2090.73,3092.53,6521.06,5227.42,1168.3,2413.9,745.67,1924.23,3447.53
59409,Vaginal delivery,275,584.62,641.41,641.41,2473.12,3947.0,3362.38,1831.71,1551.85,1139.16,584.62,3547.3
59410,Vaginal delivery with post-delivery care,232,640.93,849.68,1035.85,1532.19,1708.08,1067.15,682.51,1129.54,342.32,849.68,1708.08
59414,Vaginal delivery of placenta,105,101.03,2398.18,2473.12,3547.3,3947.0,3845.97,1149.12,2837.48,772.69,2398.18,3922.02
59425,Pre-delivery care 4-6 visits,4,491.29,491.29,564.72,638.15,638.15,146.86,146.86,564.72,84.79,491.29,638.15
59426,Pre-delivery care 7 or more visits,258,638.2,638.2,826.12,826.12,1341.82,703.62,187.92,831.2,216.14,638.2,1341.82
59510,Cesarean delivery with pre- and post-delivery care,232,1434.28,2129.02,2318.04,3428.76,3822.35,2388.07,1299.74,2623.4,690.47,2129.02,3822.35
59514,Cesarean delivery,273,563.65,726.27,726.27,1026.87,1502.13,938.48,300.6,935.8,306.83,661.97,1499.28
59515,Cesarean delivery with post-delivery care,232,779.22,1045.9,1259.35,1862.78,2076.62,1297.4,816.88,1378.96,411.67,1045.9,2076.62
59610,Vaginal delivery after prior cesarean delivery,74,1357.43,2262.39,2806.81,3587.83,3610.68,2253.25,1325.44,2814.88,683.92,2262.39,3610.68
59612,Vaginal delivery after prior cesarean delivery,105,1011.03,2398.18,2473.12,3547.3,3947.0,2935.97,1149.12,2854.82,718.95,2398.18,3922.02
59614,Vaginal delivery after prior cesarean delivery with post-delivery care,2,1278.7,1278.7,1278.7,1278.7,1278.7,0.0,0.0,1278.7,0.0,1278.7,1278.7
62322,Injection of substance into spinal canal of lower back or sacrum using imaging guidance,280,58.07,110.83,320.85,618.8,1360.18,1302.11,507.97,428.83,317.74,101.02,887.57
62323,Injection of substance into spinal canal of lower back or sacrum using imaging guidance,507,71.25,143.14,207.2,481.29,1360.18,1288.93,338.15,332.32,280.45,78.17,795.27
63030,Surgical procedure to decompress a herniated vertebra,321,671.73,736.98,1608.81,5922.13,13149.41,12477.68,5185.15,3531.24,3170.87,671.73,8494.37
64483,Injections of anesthetic and/or steroid drug into lower or sacral spine nerve root using imaging guidance,490,66.48,151.97,197.03,625.28,1713.48,1647.0,473.31,391.99,366.65,87.54,1001.83
64493,Injection into lower back of nerve block using imaging guidance,517,65.15,128.59,147.19,553.19,1713.48,1648.33,424.6,354.17,372.78,71.48,1001.83
64721,Release of the transverse carpal ligament,411,353.36,359.79,523.62,1650.58,3915.13,3561.77,1290.79,969.12,797.48,353.36,2355.51
66821,Removal of recurring cataract in lens capsule using laser,406,246.02,264.76,297.24,504.89,1260.09,1014.07,240.13,404.57,180.77,246.02,719.84
66984,Removal of cataract with insertion of lens,280,428.05,428.05,1270.56,2005.33,4851.92,4423.87,1577.28,1523.12,1045.39,428.05,3012.57
67028,Injection of a pharmaceutical agent into the eye,453,28.08,52.42,72.01,89.68,238.53,210.45,37.26,94.57,52.11,46.81,164.87
69210,Removal of ear wax from one or both ears,460,19.72,25.97,38.01,53.75,87.86,68.14,27.78,44.75,18.54,25.97,76.45
69436,Insertion of tubes into one or both ears,280,128.5,128.5,774.74,1335.85,2785.19,2656.69,1207.35,859.54,731.44,128.5,1916.06
70450,CT scan head or brain without dye,469,30.1,50.83,89.75,255.6,1117.0,1086.9,204.77,172.95,172.09,32.74,433.75
70486,CT Scan of the face and jaw without dye,497,30.35,51.26,108.57,230.88,1117.0,1086.65,179.62,167.22,167.05,33.01,420.3
70491,CT scan of neck with dye,466,49.16,83.03,156.59,273.93,1117.0,1067.84,190.9,270.22,250.02,53.47,705.19
70551,MRI of brain stem without dye,513,52.67,69.3,166.68,449.29,1274.0,1221.33,379.99,306.86,316.79,57.29,873.9
70553,MRI scan of brain before and after contrast,513,81.26,225.34,271.71,734.58,2046.72,1965.46,509.24,504.95,499.15,88.39,1431.94
71045,Single view,491,6.52,7.89,21.28,75.82,596.98,590.46,67.93,75.3,110.23,7.09,240.23
71046,"2 views, front and back",492,7.77,9.41,27.55,72.08,596.98,589.21,62.67,78.52,108.66,8.46,240.23
71047,3 views,200,10.31,45.19,144.46,240.23,596.98,586.67,195.04,156.18,132.22,13.88,280.13
71048,4 or more views,251,11.04,34.86,49.46,332.88,838.36,827.32,298.02,175.5,185.29,14.91,393.4
71101,Radiologic examination of one side of the chest/ribs,462,9.53,10.37,34.65,70.98,838.36,828.83,60.61,104.59,156.92,10.37,337.36
71250,CT scan of the thorax without dye,450,38.37,41.74,112.67,276.9,1117.0,1078.63,235.16,177.98,171.09,41.74,433.75
71260,CT scan of the thorax with dye,531,41.38,109.33,141.31,446.54,1117.0,1075.62,337.21,277.3,254.42,45.01,683.33
71275,Diagnostic Radiology (Diagnostic Imaging) Procedures of the Chest,467,64.46,108.87,215.24,345.35,1117.0,1052.54,236.48,302.83,241.41,70.11,705.19
72040,"Radiologic examination of the neck/spine, 2-3 views",489,8.03,9.71,32.46,83.32,596.98,588.95,73.61,80.92,108.04,8.73,240.23
72050,"Radiologic examination of the neck/spine, 4-5 views",490,9.78,11.84,43.65,125.26,838.36,828.58,113.42,112.3,151.84,10.64,337.36
72070,"Radiologic examination of the middle spine, 2 views",490,7.27,8.8,27.01,125.26,838.36,831.09,116.46,103.99,155.57,7.91,337.36
72072,"Radiologic examination of the middle spine, 3 views",451,8.03,8.73,32.19,66.84,838.36,830.33,58.11,104.7,159.17,8.73,337.36
72100,X-ray of the lower spine 2-3 views,502,8.03,9.71,32.74,91.55,838.36,830.33,81.84,104.55,153.07,8.73,337.36
72110,"X-ray of lower and sacral spine, minimum of 4 views",490,9.28,11.23,42.01,125.26,838.36,829.08,114.02,111.48,152.26,10.09,337.36
72131,CT scan of lower spine without dye,450,35.11,38.19,109.12,276.9,1117.0,1081.89,238.71,175.1,172.33,38.19,433.75
72141,MRI of the neck or spine without dye,484,52.67,61.72,162.04,352.24,1274.0,1221.33,290.52,303.09,324.64,57.29,873.9
72146,MRI of chest and spine without dye,474,52.67,63.74,162.04,352.24,1274.0,1221.33,288.5,307.18,326.74,57.29,873.9
72148,MRI scan of lower spinal canal,475,52.67,63.74,162.59,353.43,1274.0,1221.33,289.69,307.37,326.32,57.29,873.9
72156,MRI of neck/spine with and without dye,447,81.26,88.39,273.07,739.4,2046.72,1965.46,651.01,522.05,527.38,88.39,1431.94
72157,MRI of chest and spine with and without dye,447,81.26,88.39,273.62,740.78,2046.72,1965.46,652.39,522.36,527.33,88.39,1431.94
72158,MRI of lower back with and without dye,420,85.63,192.13,272.53,933.06,2046.72,1961.09,740.92,548.33,533.12,88.39,1477.76
72170,Radiologic examination of the pelvis,496,6.27,7.59,22.92,113.37,838.36,832.09,105.78,100.93,155.9,6.82,337.36
72192,CT of pelvis without dye,449,38.62,42.01,112.67,278.41,1117.0,1078.38,236.4,177.74,170.72,42.01,433.75
72193,"CT scan, pelvis, with contrast",393,43.35,44.74,189.87,515.68,1117.0,1073.65,470.94,295.98,266.89,44.74,705.19
72195,MRI of pelvis without dye,393,54.71,56.47,195.6,659.5,1274.0,1219.29,603.03,367.32,341.74,56.47,901.86
72197,MRI of pelvis before and after dye,447,77.75,84.57,288.35,948.52,2046.72,1968.97,863.95,532.77,529.45,84.57,1431.94
73000,Radiologic examination of the collar bone,496,6.02,7.28,26.46,68.33,596.98,590.96,61.05,76.99,108.88,6.55,240.23
73030,Radiologic examination of the shoulder,552,6.77,9.61,28.37,53.49,596.98,590.21,43.88,72.58,104.14,7.37,237.04
73070,"Radiologic examination, elbow; 2 views",490,6.02,7.28,24.01,79.57,596.98,590.96,72.29,76.42,109.92,6.55,240.23
73080,"Radiologic examination, elbow; 3 or more views",500,6.27,7.59,26.73,62.56,596.98,590.71,54.97,76.59,108.58,6.82,240.23
73090,Radiologic examination of the forearm,499,5.77,6.98,24.01,63.85,596.98,591.21,56.87,75.29,109.25,6.27,240.23
73100,3 or more views,489,6.02,7.28,27.83,83.32,596.98,590.96,76.04,78.16,109.31,6.55,240.23
73110,Up to 3 views,504,6.27,7.59,33.55,68.91,596.98,590.71,61.32,78.88,107.22,6.82,240.23
73120,X-ray of the hand with 2 views,451,6.02,6.55,25.64,50.99,838.36,832.34,44.44,100.73,160.97,6.55,337.36
73130,X-ray of the hand with 3 or more views,499,6.27,7.59,30.28,64.14,596.98,590.71,56.55,78.1,108.08,6.82,240.23
73140,Radiologic examination of the finger(s),503,5.02,6.07,31.1,61.33,596.98,591.96,55.26,77.82,107.83,5.46,240.23
73221,MRI of upper extremity without dye,474,48.4,58.58,172.41,374.78,1274.0,1225.6,316.2,323.85,320.93,52.65,873.9
73560,Radiologic examination of the knee with 1 or 2 views,501,6.02,7.28,28.1,59.95,596.98,590.96,52.67,76.88,108.34,6.55,240.23
73562,Radiologic examination of the knee with 3 views,495,6.77,8.19,33.28,76.46,596.98,590.21,68.27,80.4,107.68,7.37,240.23
73564,Radiologic examination of the knee with 4 or more views,535,8.28,11.74,38.19,77.18,838.36,830.08,65.44,103.87,147.76,9.0,337.36
73565,Radiologic examination of both knees,452,6.61,8.79,32.74,69.6,596.98,590.37,60.81,80.4,111.26,6.82,240.23
73590,Radiologic examination of the lower leg,494,5.77,6.98,25.92,68.33,596.98,591.21,61.35,76.77,109.28,6.27,240.23
73600,Radiologic examination of the ankle with 2 views,489,6.02,7.28,26.73,83.32,596.98,590.96,76.04,77.73,109.5,6.55,240.23
73610,Radiologic examination of the ankle with 3 views,500,6.27,7.59,30.28,68.33,596.98,590.71,60.74,78.11,107.99,6.82,240.23
73620,"Radiologic examination, foot; 2 views",494,5.52,6.68,23.19,68.33,596.98,591.46,61.65,75.59,109.78,6.0,240.23
73630,Radiologic examination of the foot with 3 or more views,556,6.02,8.54,28.1,52.54,596.98,590.96,44.0,71.78,104.07,6.55,237.04
73650,Radiologic examination of the heel,452,5.77,6.27,23.46,52.37,596.98,591.21,46.1,75.08,113.29,6.27,240.23
73660,Radiologic examination of the toe(s),475,5.02,6.76,24.01,130.98,596.98,591.96,124.22,78.2,111.21,5.18,240.23
73700,CT scan of leg without dye,450,35.11,38.19,109.39,276.9,1117.0,1081.89,238.71,175.22,172.3,38.19,433.75
73718,MRI of leg without dye,455,47.9,52.1,190.96,516.18,1274.0,1226.1,464.08,332.67,328.99,52.1,901.86
73721,MRI of lower extremity joint (knee/ankle) without dye,477,48.15,58.27,172.14,374.18,1274.0,1225.85,315.91,322.65,320.34,52.38,873.9
73722,MRI of lower extremity joint (knee/ankle) with dye,168,60.79,583.51,1926.72,2553.08,3649.2,3588.41,1969.57,1584.11,1065.14,159.87,2634.77
73723,MRI of lower extremity joint (knee/ankle) with and without dye,447,76.24,82.93,330.91,915.12,2046.72,1970.48,832.19,552.27,525.3,82.93,1431.94
74022,Serial radiologic examination of the abdomen,252,11.54,37.62,53.37,332.88,838.36,826.82,295.26,176.64,184.01,15.59,393.4
74150,CT of abdomen without dye,249,42.13,106.34,179.61,392.28,1117.0,1074.87,285.94,260.95,190.75,71.16,433.75
74160,CT of abdomen with dye,412,47.57,76.25,194.23,452.63,1117.0,1069.43,376.38,302.92,256.46,49.1,705.19
74170,CT of abdomen with and without dye,447,49.41,53.74,199.14,452.63,1117.0,1067.59,398.89,286.03,253.55,53.74,705.19
74176,CT of abdomen and pelvis without dye,469,61.95,104.63,154.95,289.23,1249.09,1187.14,184.6,314.06,316.91,67.38,879.49
74177,CT scan of abdomen and pelvis with contrast,516,64.71,151.64,259.71,554.67,2046.72,1982.01,403.03,475.5,503.03,70.38,1431.94
74178,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions",448,70.98,77.2,290.8,716.36,2046.72,1975.74,639.16,509.3,526.51,77.2,1431.94
74181,MRI of abdomen without dye,394,54.71,56.47,167.23,659.5,1274.0,1219.29,603.03,353.51,344.44,56.47,901.86
74183,MRI of abdomen without and with dye,456,77.75,84.57,289.44,804.75,2046.72,1968.97,720.18,527.17,526.26,84.57,1431.94
743,Uterine and adnexa procedures for non-malignancy,50,5213.11,11539.83,12341.6,13360.24,16696.9,11483.79,1820.41,11946.36,2615.35,6028.37,13800.9
76000,"Flouroscopy, or x-ray ""movie"" that takes less than an hour",310,12.55,23.22,46.25,95.25,239.88,227.33,72.03,59.26,45.5,12.55,112.57
76512,Ultrasound of the eye,148,24.26,202.86,332.88,352.21,838.36,814.1,149.35,290.54,170.97,67.25,393.4
76514,A diagnostic procedure that allows a provider to see the organs and other structures in the abdomen,362,5.77,6.27,9.28,56.07,171.97,166.2,49.8,27.02,34.18,6.27,79.56
76536,Ultrasound of head and neck,488,20.31,24.58,91.39,202.86,838.36,818.05,178.28,139.18,144.49,22.1,337.36
76642,Limited ultrasound of the breast,485,24.33,29.44,69.84,144.46,596.98,572.65,115.02,105.63,101.31,26.46,240.71
76700,Ultrasound of abdomen with all areas scanned,497,28.59,34.6,95.75,202.86,838.36,809.77,168.26,142.69,141.15,31.1,337.36
76705,A diagnostic procedure that allows a provider to see the organs and other structures in the abdomen,488,21.07,25.49,72.29,179.17,838.36,817.29,153.68,131.03,146.06,22.92,337.36
76770,Ultrasound of back wall of the abdomen with all areas viewed,490,26.08,31.56,89.21,202.86,838.36,812.28,171.3,140.1,142.88,28.37,337.36
76775,Ultrasound of back wall of the abdomen with limited areas viewed,488,20.57,24.89,48.29,128.14,838.36,817.79,103.25,120.07,149.72,22.37,337.36
76801,Abdominal ultrasound of pregnant uterus (less than 14 weeks) single or first fetus,447,37.0,48.63,96.57,155.87,549.93,512.93,107.24,123.88,91.28,38.19,242.56
76805,Abdominal ultrasound of pregnant uterus (greater or equal to 14 weeks 0 days) single or first fetus,502,35.36,48.38,111.3,178.85,684.72,649.36,130.47,138.52,110.63,38.46,276.45
76811,Ultrasound of single fetus,428,73.11,95.35,143.77,230.66,703.65,630.54,135.31,174.09,99.97,73.11,297.26
76813,Evaluation through measurement of fetal nuchal translucency,212,37.5,125.24,230.88,337.36,838.36,800.86,212.12,245.29,161.94,67.25,393.4
76815,Ultrasound of fetus with limited views,397,24.58,25.37,66.84,202.86,838.36,813.78,177.49,139.9,157.25,25.37,338.48
76817,Transvaginal ultrasound of uterus,505,26.84,38.07,76.11,122.99,838.36,811.52,84.92,129.93,141.47,29.19,337.36
76818,Fetal biophysical profile with non-stress test,492,37.62,53.37,95.48,154.97,512.16,474.54,101.6,117.18,81.27,40.92,236.98
76819,Fetal biophysical profile without non-stress test,498,27.09,36.6,68.75,113.53,377.37,350.28,76.93,85.27,61.87,29.46,159.78
76830,Ultrasound of the pelvis through vagina,541,24.83,44.6,98.48,154.97,660.48,635.65,110.37,122.96,106.96,27.01,265.78
76831,A diagnostic procedure that allows a provider to see the uterus,266,25.58,87.78,164.76,692.13,1743.14,1717.56,604.35,382.6,366.2,60.38,817.97
76856,Complete ultrasound of the pelvis,487,24.58,29.74,86.75,202.86,838.36,813.78,173.12,138.8,143.82,26.73,337.36
76857,Limited ultrasound of the pelvis,487,17.56,21.25,39.83,125.91,838.36,820.8,104.66,115.05,152.13,19.1,337.36
76870,Ultrasound of the scrotum,488,22.82,27.62,82.93,133.98,838.36,815.54,106.36,135.25,144.19,24.82,337.36
76872,Transrectal ultrasound,428,25.11,28.83,111.85,198.21,719.73,694.62,169.38,142.66,126.55,25.92,290.58
76882,"Diagnostic ultrasound of an extremity excluding the bone, joints or vessels",518,6.5,31.6,34.37,255.6,838.36,831.86,224.0,124.84,151.35,26.73,337.36
77047,"Magnetic resonance imaging, breasts, without contrast material; bilateral",176,59.73,244.43,769.03,901.86,1274.0,1214.27,657.43,621.74,348.32,157.11,946.86
77065,Mammography of one breast,447,28.59,31.1,102.57,170.25,703.57,674.98,139.15,134.39,120.22,31.1,283.5
77066,Mammography of both breasts,433,35.11,38.19,129.31,217.87,900.37,865.26,179.68,172.51,155.75,38.19,363.52
77067,Mammography of both breasts-2 or more views,456,27.09,29.46,105.03,153.16,744.04,716.95,123.7,137.6,127.37,29.46,299.4
77080,Scan to measure bone mineral density (BMD) at the spine and hip,459,7.02,7.64,31.1,56.97,229.11,222.09,49.33,43.13,40.88,7.64,92.5
77385,Radiation therapy delivery,106,391.67,1607.92,1664.61,1963.52,4292.95,3901.28,355.6,1683.68,489.29,1169.87,1963.52
77386,Radiation therapy delivery,106,783.35,3215.85,3329.23,3927.04,8585.9,7802.55,711.19,3367.37,978.58,2339.73,3927.04
77387,Guidance for localization of target delivery of radiation treatment delivery,109,33.69,367.69,380.66,449.01,981.69,948.0,81.32,375.35,124.52,249.25,449.01
77412,Radiation treatment delivery,106,178.26,757.85,784.57,925.45,2023.36,1845.1,167.6,793.38,231.09,551.38,925.45
78014,Scan using a radioactive medication (radiopharmaceutical) to take pictures or images of the thyroid gland.,174,20.94,236.96,601.39,680.22,1684.8,1663.86,443.26,523.0,353.44,48.93,790.59
78306,"A procedure most commonly ordered to detect areas of abnormal bone growth due to fractures, tumors, infection, or other bone issues",376,31.45,32.46,225.06,552.74,2024.46,1993.01,520.28,358.86,386.78,32.46,883.67
78452,Image of the heart to assess perfusion,483,56.18,79.7,357.64,612.68,3062.31,3006.13,532.98,505.34,531.78,61.11,1232.29
78815,"Tumor imaging, positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization",377,91.66,91.66,1290.62,3892.98,7373.27,7281.61,3801.32,2021.73,2031.19,91.66,5323.61
80048,Basic metabolic panel,504,5.0,5.0,5.67,10.07,44.68,39.68,5.07,11.42,11.29,5.0,34.52
80050,General health panel,260,26.84,26.84,26.84,117.88,184.02,157.18,91.04,70.11,54.81,26.84,149.4
80051,"Blood test panel for electrolytes (sodium potassium, chloride, carbon dioxide)",233,5.0,5.0,5.0,26.15,37.06,32.06,21.15,14.8,11.39,5.0,29.65
80053,"Blood test, comprehensive group of blood chemicals",488,5.0,5.0,5.81,14.34,55.81,50.81,9.34,13.64,14.72,5.0,43.08
80055,Obstetric blood test panel,378,5.0,5.0,26.3,116.61,252.61,247.61,111.61,62.52,77.25,5.0,195.06
80061,"Blood test, lipids (cholesterol and triglycerides)",504,5.0,5.0,7.36,15.83,70.75,65.75,10.83,16.55,18.71,5.0,54.63
80069,Kidney function panel test,238,5.0,5.0,5.0,32.38,45.88,40.88,27.38,17.48,14.58,5.0,36.72
80074,Acute hepatitis panel,187,5.0,25.24,116.17,194.33,251.71,246.71,169.09,111.29,84.65,5.0,221.48
80076,Liver function blood test panel,239,5.0,5.0,5.0,30.47,43.19,38.19,25.47,16.62,13.55,5.0,34.56
80081,"Blood test panel for obstetrics (cbc, differential wbc count, hepatitis b, hiv, rubella, syphilis, antibody screening, rbc, blood typing)",164,5.0,39.68,241.8,305.43,395.56,390.56,265.75,193.37,131.45,39.68,348.1
80197,Test is used to measure the amount of the drug in the blood to determine whether the concentration has reached a therapeutic level and is below the toxic level,368,5.0,5.0,9.2,36.2,72.59,67.59,31.2,20.0,21.27,5.0,56.02
80307,Testing for presence of drug,445,5.0,5.0,34.18,128.01,323.75,318.75,123.01,77.33,94.05,5.0,253.53
81000,Manual urinalysis test with examination using microscope,234,5.0,5.0,5.0,14.99,20.94,15.94,9.99,9.56,5.46,5.0,17.0
81001,Manual urinalysis test with examination with or without using microscope,253,5.0,5.0,5.0,11.82,16.78,11.78,6.82,7.96,3.85,5.0,13.41
81002,Manual urinalysis test with examination without using microscope,265,5.0,5.0,5.0,11.24,18.13,13.13,6.24,8.27,4.3,5.0,14.72
81003,Automated urinalysis test,257,5.0,5.0,5.0,8.23,11.86,6.86,3.23,6.45,2.1,5.0,9.52
81025,Urine pregnancy test,523,5.0,5.0,5.6,6.53,44.86,39.86,1.53,11.28,11.23,5.0,35.13
82043,Urine test to measure albumin,255,5.0,5.0,5.0,21.35,30.56,25.56,16.35,12.04,8.84,5.0,24.45
82044,Urine test to measure albumin-semiquantitative,248,5.0,5.0,5.0,23.24,32.46,27.46,18.24,12.84,9.66,5.0,26.35
82248,Measurement of direct bilirubin,251,5.0,5.0,5.97,18.72,26.49,21.49,13.72,11.22,7.26,5.0,21.23
82306,Blood test to monitor vitamin D levels,435,5.0,5.0,16.28,36.69,156.43,151.43,31.69,35.96,45.14,5.0,120.77
82553,Blood test to detect heart enzymes,232,5.0,6.12,23.79,43.08,61.03,56.03,36.96,24.62,19.1,5.51,48.86
82570,Test to measure creatinine in the urine,257,5.0,5.0,5.0,18.96,27.35,22.35,13.96,11.03,7.68,5.0,21.91
82607,Blood test to measure B-12,437,5.0,5.0,8.29,18.55,79.65,74.65,13.55,19.12,22.41,5.0,61.53
82627,Blood test to measure an enzyme in the blood,260,5.0,11.78,12.23,74.19,117.49,112.49,62.41,39.83,38.67,5.0,94.03
82670,Blood test to measure a type of estrogen in the blood,432,5.0,5.0,15.37,35.26,147.62,142.62,30.26,34.15,42.66,5.0,114.0
82728,Test to determine level of iron in the blood,478,5.0,5.0,7.5,20.74,72.03,67.03,15.74,17.37,19.41,5.0,55.61
82784,Test to determine levels of immunoglobulins in the blood,142,5.0,11.96,30.04,37.94,49.13,44.13,25.98,27.61,14.59,5.0,43.25
82803,Test to measure arterial blood gases,385,5.0,5.0,14.34,61.26,135.82,130.82,56.26,34.48,40.77,5.0,106.37
82947,Quantitative measure of glucose build up in the blood over time,270,5.0,5.0,5.0,12.69,20.76,15.76,7.69,9.03,5.16,5.0,16.62
